Tx;Time;Msg Type;Amount;Amount / 100;Asset;ToAddress;Administrator;FromAddress;;Asset;;;;;Total Tx
86838252B6C8846E02AA357F0CA59567CB9E0D1D12A72E5FFFC46F613AF2A88C;2021-08-05T14:14:46.604Z;/provenance.marker.v1.MsgWithdrawRequest;30000;300;cfigureomni;pb1rtxhjuylh28pgujgj34jsr82xayj45tcl4ydt9;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
348B9C0A75748648608408E5226B3276C31BC155AB8B5F47876625A7F23B68C2;2021-08-05T10:14:33.685Z;/provenance.marker.v1.MsgWithdrawRequest;10000;100;cfigureomni;pb1thkg9m4gd6wdg6tardkwd9ffj4t6dzm627r406;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
2A0DD88D5E0D715FB66A1A7EDE354737F6F1EE00910C5A333D94B463462F09EA;2021-08-05T10:49:40.521Z;/provenance.marker.v1.MsgWithdrawRequest;300000;3000;cfigureomni;pb14g8sjzs3m930jvu0fg9gxwuz9z2nyr7rcsjs2z;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
8F721300B315C6CCF02D13F9E12BA7BBDA985FE48E35CFC9A9FDD37A62DD5EF0;2021-08-04T18:24:39.314Z;/provenance.marker.v1.MsgWithdrawRequest;1000000;10000;cfigureomni;pb1yu8vej8lqtt78ue9qrakv2h0vqpku4kf5gut3a;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
9CA3575B9AB682565D0C8668A7D71CBCD0E8F241D7DE03D36243E80061A80C3A;2021-08-04T20:59:35.333Z;/provenance.marker.v1.MsgWithdrawRequest;930000000;9300000;cfigurelendingomni;pb13dfvqt7zyp69z3el72qsu6z3f0egh9xfng9jvt;pb1vm73d2qtvs86e2dguxt40tjzhv37r36h40wtqg;undefined;;;;;;;
5529EB2A7B65322727CA90ABB4A60DF5C4F863CDB1DE1CEE998C31C7A0F85D40;2021-08-04T16:49:45.898Z;/provenance.marker.v1.MsgWithdrawRequest;1000000;10000;cfigureomni;pb1carvcdywy39caa6cr4dqnuyhfe5hxzzcvv2d4w;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
7E313643B02A55C613855AB08FAB6589EAFB895EBBCB6DD93AE4E5E63A43C41B;2021-08-04T18:04:38.308Z;/provenance.marker.v1.MsgWithdrawRequest;1000000;10000;cfigureomni;pb1777n6syu8ksuqnkdrjzk90tathmgcx0d6rwe6z;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
390AC96394EE42CA2D60038C990DC306364C717CEB7B8B11218F8073F966F4FE;2021-08-04T16:37:52.647Z;/provenance.marker.v1.MsgWithdrawRequest;50000;500;cfigureomni;pb12h2cj00rq8chesxj73hg92yhhdf3h25cy0snwf;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
2F056A3DA5A669DCA47B747B5CD15B35441B1AE5D2C7181CAD54A8F9295AB431;2021-08-04T15:29:54.421Z;/provenance.marker.v1.MsgWithdrawRequest;50000000;500000;cfigurelendingomni;pb13dfvqt7zyp69z3el72qsu6z3f0egh9xfng9jvt;pb1vm73d2qtvs86e2dguxt40tjzhv37r36h40wtqg;undefined;;;;;;;
9A5D7B95F1C9BFA34803FBA20274C62BF3B9E23EE838EFDE4BE33C4DF64E9A43;2021-08-04T12:04:33.951Z;/provenance.marker.v1.MsgWithdrawRequest;100000;1000;cfigureomni;pb1z4dymjnsypcks36sngzjvalsw6ahy933glqln2;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
C8493E61E5A08AB4843B6858497002FF4F3D8458F1D955C216A33AAF41F88940;2021-08-04T13:24:39.553Z;/provenance.marker.v1.MsgWithdrawRequest;1000000;10000;cfigureomni;pb1ve85emj30g6mcpjr2lwtes95yw0l2aaeskfux8;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
83E20B8D19B471BACF26F31BD1E75910536D2CDE0AE663E4CEE7A64A420A9535;2021-08-04T01:30:25.644Z;/provenance.marker.v1.MsgWithdrawRequest;10000;100;cfigurepayomni;pb1c6uyugmge6zzhqhh09vpzdawkjgpecra9chvn8;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
09D2D6CC872A719ADD26D8877BABFDCF36BBB0BD3FB0238E335B8FFB2F972277;2021-08-04T01:30:12.773Z;/provenance.marker.v1.MsgWithdrawRequest;10000;100;cfigurepayomni;pb1y9d904ac7pt6kxwyllhte7n2h9h0q8w799amvh;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
BE0961B335E5D6521825CE68C4BA403C92AEACC6B2247EA27B8CA76CF58BA131;2021-08-03T22:31:36.413Z;/provenance.marker.v1.MsgWithdrawRequest;352500;3525;cfigureomni;pb1f0m8p35sqhae08j8awd3rmna7dmf8rvrxqadzy;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
4E1CF690395C7C81C2D3D9C5FA96684A1BA24FFC811CF9EF6A8DE157C6ABB7DE;2021-08-03T21:16:10.549Z;/provenance.marker.v1.MsgWithdrawRequest;300000000;3000000;cfigurelendingomni;pb13dfvqt7zyp69z3el72qsu6z3f0egh9xfng9jvt;pb1vm73d2qtvs86e2dguxt40tjzhv37r36h40wtqg;undefined;;;;;;;
586420301DF65FCBA4448C8A01E86053AEE7552674731A37CB70F49288440061;2021-08-03T21:04:36.186Z;/provenance.marker.v1.MsgWithdrawRequest;250000;2500;cfigureomni;pb1nwue3snda5z9uqxq7zgkrzmuec68flp5wnjp03;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
0E6D8203F665DC5E1511BAAF0E1D50C8C1E338238BEAC596941F60F125586B94;2021-08-03T20:51:04.979Z;/provenance.marker.v1.MsgWithdrawRequest;8000000;80000;cfigureomni;pb1gadztpd0rsdwp998r2zpvs6fv0fhqxhsjmk2ly;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
F6A46D9C435B072FE9367FBFD003AA9D5501A7D0414B37F9F5C0F4FBF12D5933;2021-08-03T20:44:31.631Z;/provenance.marker.v1.MsgWithdrawRequest;10000;100;cfigureomni;pb17dsg733ta9k500esxqkr7xagle30lhp80tz0tu;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
FB851D92A55EF6350D966C27898743BBE84078DE4F2DE438593B5695C316E2EF;2021-08-03T18:44:35.119Z;/provenance.marker.v1.MsgWithdrawRequest;6247730;62477,3;csynergyoneomni;pb1pg7gy8nnkuxdzz8dypt5vapkz92cl8lax7qjvg;pb1a4szdl2kwr6d26nue63eptcuzq0gmn9557p8hl;undefined;;;;;;;
DDEDD119619444127D5FF2E8AE76DC5A8C10A6584C2842D7EE6703F04023B3A6;2021-08-03T13:43:28.871Z;/provenance.marker.v1.MsgWithdrawRequest;20629;206,29;cfigureomni;pb14kqdlsfhfaelmusv437ldgh5pjk5j9cv9evhld;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
A04F35E069D5FF06FD3E6950481FF223AC9067B27A508EFD4038E28FD2C50C16;2021-08-03T17:34:38.214Z;/provenance.marker.v1.MsgWithdrawRequest;500000;5000;cfigureomni;pb1p8zu0v2jadeaf8k72c7z45u6c74ksn0m9f82dp;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
8A9BC229681CA25487A4DE8A08C44088ACAA60338DA6B5E8B8B035D6B4B05223;2021-08-03T10:19:32.209Z;/provenance.marker.v1.MsgWithdrawRequest;100000;1000;cfigureomni;pb129e8f9mhpctr9vm5eduqg2rj8kj4mf9q7k6qcq;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
B36FA05C582A61B053CAB27F009D8F966ED389796A21F6CECD321C6B9FCC78C6;2021-08-03T10:44:35.972Z;/provenance.marker.v1.MsgWithdrawRequest;68765;687,65;cfigureomni;pb1c0lgvqeqmm9x59g738uwpzxd0wk8jcrz4c6ptg;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
ADDF7D002C7EB3BB8758FD452C41C9BEBD1075E8139C1918AFA5FF850881456F;2021-08-03T01:30:16.884Z;/provenance.marker.v1.MsgWithdrawRequest;10000;100;cfigurepayomni;pb16x30aency9kkj7payp4c94w70udlpydwfg4m2c;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
FE48401784366FE51C2EC22583CCBE6802E42BD507C3A03A43B3D9F24AA706D6;2021-08-02T19:37:55.596Z;/provenance.marker.v1.MsgWithdrawRequest;500000000;5000000;cfigurelendingomni;pb13dfvqt7zyp69z3el72qsu6z3f0egh9xfng9jvt;pb1vm73d2qtvs86e2dguxt40tjzhv37r36h40wtqg;undefined;;;;;;;
A0F55CDEA18151FADAC55239F973E7310C130BAE408C8E80082D4F683F699CE3;2021-08-02T17:24:31.377Z;/provenance.marker.v1.MsgWithdrawRequest;1000000;10000;cfigureomni;pb1yu8vej8lqtt78ue9qrakv2h0vqpku4kf5gut3a;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
B7500352DBB54CCA18209B0F67105F53A5BFF18615905B971E91F2D3E5BE9326;2021-08-02T16:54:32.806Z;/provenance.marker.v1.MsgWithdrawRequest;9264700;92647;chomepointomni;pb1gs9m84kyw7jd2ha0393v8dgu9pmkql95afvqe3;pb1ssj3q5vy4ms6kkxa9phakynzm84x7e7t6ssc95;undefined;;;;;;;
A5323BF0FFF4469C57491A8242EB4CEE4293FD2BBC909216F2328E955CC93C75;2021-08-02T14:30:02.524Z;/provenance.marker.v1.MsgWithdrawRequest;50000;500;cfigurepayomni;pb16x30aency9kkj7payp4c94w70udlpydwfg4m2c;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
4BAE5797F34499A2F0BC5F88AF2B34CD8FD18984CFB124A82E947BFA94B89FB7;2021-08-02T15:09:40.408Z;/provenance.marker.v1.MsgWithdrawRequest;100000;1000;cfigureomni;pb1jevq4elva5xzfvx97dy0ugcyt9l6mx664pzc2y;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
8EB2D7C73B2A2DF69D94359D217D2C58F70895EFAF28155951552FE4BA699554;2021-08-02T10:24:30.860Z;/provenance.marker.v1.MsgWithdrawRequest;35000;350;cfigureomni;pb1ssendxjcc3gthnqs4dj84caj4kccmxhvv37u2j;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
B3EB08DB786AF2FDADAED0AAC99FD11E40EB144CA569F62D4C77A0B4FCB5A7EA;2021-08-02T11:09:29.243Z;/provenance.marker.v1.MsgWithdrawRequest;900000;9000;cfigureomni;pb128nmh2vk50z9up9j69zta68al65hlwf98p3guh;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
D0A0B740BAC33654D873126F04DB85F0EAC386116BCC9B7855FE0B63DAA12E3C;2021-07-31T01:30:27.811Z;/provenance.marker.v1.MsgWithdrawRequest;10000;100;cfigurepayomni;pb1cnwm4r6k2wccahjyxn8yn64g3nv0x7d9wwr09z;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
A38A7023EE792A602F4CA7D46F0C2D75B8DA1A3160D6B08624EC58E179E6EF19;2021-07-31T01:30:08.811Z;/provenance.marker.v1.MsgWithdrawRequest;25000;250;cfigurepayomni;pb1mk2zdh4p9many8ksjnlqr8adm3223ape0l8xmv;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
A5B09C7E7F5B80D2A1BAF12D3690B2E4DCFDE1E17FDEBB03DE67E0636DDD3026;2021-07-30T20:59:28.536Z;/provenance.marker.v1.MsgWithdrawRequest;35000;350;cfigureomni;pb1ssendxjcc3gthnqs4dj84caj4kccmxhvv37u2j;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
F86E21B6282BD55C59D97D6FEF5ECAAEF830765467E6C2CA16CBEDA469C5FDF5;2021-07-30T19:13:10.600Z;/provenance.marker.v1.MsgWithdrawRequest;1500000000;15000000;cfigurelendingomni;pb13dfvqt7zyp69z3el72qsu6z3f0egh9xfng9jvt;pb1vm73d2qtvs86e2dguxt40tjzhv37r36h40wtqg;undefined;;;;;;;
24C4930AF3D433653B939FB02831DDD8CA2C35139E8088FFF07AA638AFC67E5C;2021-07-30T18:24:26.487Z;/provenance.marker.v1.MsgWithdrawRequest;500000;5000;cfigureomni;pb182zc3mh837nvtvqlqhp3a0evqtldsqwppf5p6z;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
E9A6ABD1A3EA3200B16926BB67F1EB71DFCCE3669DAAF40563A1D8A8E170E99D;2021-07-30T18:19:18.095Z;/provenance.marker.v1.MsgWithdrawRequest;1000000;10000;cfigureomni;pb12eynws3y4vylkd70qfp3eyq64c4phc0g4c0t0d;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
9C344053881CD2A4F202684C61DB1D5E2537F940E9E85F9695A721F0ABC35FD0;2021-07-30T17:05:27.678Z;/provenance.marker.v1.MsgWithdrawRequest;20000000;200000;cfigureomni;pb128fzvu8lgh92k7wywfnk5m4zx0feljh5czw9rq;pb1g63tcwljlrljfr047tl5f8yahz9vm0l3nyu3g7;undefined;;;;;;;
9369FC8B9D0D3482CDF839C9775CB84BF8C02C93305964F2E170C42EE6BE51E9;2021-07-30T18:05:56.497Z;/provenance.marker.v1.MsgWithdrawRequest;20000;200;cfigureomni;pb1fqh5t97m5jhf2zaal5hrgy8nlxwd9x4wl3h8af;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
6AE981C0A841FF8CC7A64D0365D0C537CE13BCDCB0B3EFE7CA09A29D775F9F2B;2021-07-30T16:59:24.230Z;/provenance.marker.v1.MsgWithdrawRequest;2500000;25000;cfigureomni;pb17e4d8hwfepm2ju2ndqn7jryqd0a3r0l9qwp7zt;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
028DF1D7F726DDE7C0FFCC027F84A2A0CF9456EE90677C16415F68C6AAD18E65;2021-07-30T17:05:09.742Z;/provenance.marker.v1.MsgWithdrawRequest;20000000;200000;fmpb1g63tcwljlrljfr047tl5f8yahz9vm0l3nyu3g7;pb17e4d8hwfepm2ju2ndqn7jryqd0a3r0l9qwp7zt;pb1g63tcwljlrljfr047tl5f8yahz9vm0l3nyu3g7;undefined;;;;;;;
6E4136AF7270BB9C01BD2E2780537E10C9611DB2B2B6AB2F9D8FD2950B586C0D;2021-07-30T16:19:20.234Z;/provenance.marker.v1.MsgWithdrawRequest;300000;3000;cfigureomni;pb18vwm7xp4ptg3vmtf0lzqr74khuyduhdfad7rg5;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
BAE7EE650547E824B85CF164536E950C93D1C671019B1D65BA532003B8AB2DF1;2021-07-30T16:49:22.276Z;/provenance.marker.v1.MsgWithdrawRequest;248500;2485;cfigureomni;pb1wgrfv3hkh4lj6xl0texp5px027rvxzp9jnp3gh;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
6E61790816952EF291B5CD36C2703CB91481019FE92EBEA2EC223F6F9F0ED06F;2021-07-30T01:30:43.431Z;/provenance.marker.v1.MsgWithdrawRequest;150000;1500;cfigurepayomni;pb1kwvla28g58qhdn5l0wl04hgfv9c43n8n08m9vf;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
2D1E7DAAE45FD459AE1D2E38194879ACD73EF89D54A5F577B8834BC900D0C6E1;2021-07-30T01:30:13.282Z;/provenance.marker.v1.MsgWithdrawRequest;12487;124,87;cfigurepayomni;pb16x30aency9kkj7payp4c94w70udlpydwfg4m2c;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
36A2CA3AECE9AC0A70441EBBE5FEF4F2E32B0C4298DE3E28543A3F59DE577FA4;2021-07-30T15:52:28.611Z;/provenance.marker.v1.MsgWithdrawRequest;847458000000000;8474580000000;nhash;pb1env6shlkv2jtd4qyjd2xl70mcha8m07mp8uemq;pb1yqrsjmk7dwqjeru8t5y7xhlyqquxes25sm46z7;undefined;;;;;;;
BAAC6835D4C246B697261A1E75E6ECD63B72096A51EFBACF281028A6CD576CC1;2021-07-30T16:09:19.648Z;/provenance.marker.v1.MsgWithdrawRequest;200000;2000;cfigureomni;pb1yu8vej8lqtt78ue9qrakv2h0vqpku4kf5gut3a;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
443881BE01D463517A2306AACA3E19935556F75A1D1541E9C2F5F199C94E380C;2021-07-30T15:34:20.361Z;/provenance.marker.v1.MsgWithdrawRequest;100000;1000;cfigureomni;pb1up3xdusm6e0f36f88wdaq7sfcd4ktlsj7xjtjl;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
38C20F2F20D2B85846272A9C5A09BD79E5A26C138B24107F25E044965CB4C667;2021-07-30T13:29:18.665Z;/provenance.marker.v1.MsgWithdrawRequest;100000;1000;cfigureomni;pb1fwakwh4hrt0y5m06f8sk84wu9rdn00qfccf3e5;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
610CF6BDA447476FCC492D547308DE9FA5876611C8E1FB0A7B853136D93E1443;2021-07-30T01:30:24.478Z;/provenance.marker.v1.MsgWithdrawRequest;20000;200;cfigurepayomni;pb16x30aency9kkj7payp4c94w70udlpydwfg4m2c;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
E42C3CB7450F7BA503136197DDC06C2E5B91B5907A967611F98FF2C227F8C072;2021-07-30T15:17:59.128Z;/provenance.marker.v1.MsgWithdrawRequest;350000000;3500000;cfigurelendingomni;pb13dfvqt7zyp69z3el72qsu6z3f0egh9xfng9jvt;pb1vm73d2qtvs86e2dguxt40tjzhv37r36h40wtqg;undefined;;;;;;;
A15F12DF8964422ADEEC68847E28905F04443F46B1B67CAEA837CFCA03DE220D;2021-07-29T21:19:20.337Z;/provenance.marker.v1.MsgWithdrawRequest;500000000;5000000;cfigurelendingomni;pb13dfvqt7zyp69z3el72qsu6z3f0egh9xfng9jvt;pb1vm73d2qtvs86e2dguxt40tjzhv37r36h40wtqg;undefined;;;;;;;
B2566751DE3A77EFC691B0A4AC7FDA41554CB3D8082C79E410CA2A3F9C9AD745;2021-07-29T20:24:18.339Z;/provenance.marker.v1.MsgWithdrawRequest;100000;1000;cfigureomni;pb1rjvyr7hhcdp52m3vg0p00edxn26fhvvvdtg7u7;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
503215BA17190B5B976FE1C5C4672BA5D8C90652A552B8D08574A860E9460B63;2021-07-29T18:49:21.021Z;/provenance.marker.v1.MsgWithdrawRequest;200000;2000;cfigureomni;pb1yu8vej8lqtt78ue9qrakv2h0vqpku4kf5gut3a;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
9B5A2251819AD591750172AFE6C13C508EE53863FF365218895BD3507A2610F8;2021-07-29T18:24:19.469Z;/provenance.marker.v1.MsgWithdrawRequest;700000;7000;cfigureomni;pb196v4x39k2q4ldmedjsm3z8338tfe0w402sv29e;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
D73E77BFC1E0E7E8064DF34E70693B01B5BDA1B32120008A1F89B29400A5EA4E;2021-07-29T17:52:09.413Z;/provenance.marker.v1.MsgWithdrawRequest;30000;300;cfigureomni;pb1udlyqp24cdncha2e0s2pr08t2ra52y5z6dardx;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
D97B1DA9F3D970CBE82114E00CC9C4FA2722D580F2E2C1716E31FA8D728D1202;2021-07-29T18:14:02.364Z;/provenance.marker.v1.MsgWithdrawRequest;10000;100;cfigureomni;pb197knwywjdda956d7d8x6gl3lluhrz3crmghm5e;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
97D6409F024D280B7AB0FE277973CA84EAA3ACE9C70D865829CCD74E3FE52AFB;2021-07-29T17:15:41.547Z;/provenance.marker.v1.MsgWithdrawRequest;127;1,27;cfigureomni;pb1h270qmh8zsc29d7f5xwyw2ctzzy3kydufzz2ha;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
790F46FF31B8D5D791B99F91878D3DA97623C267A6F8834FB4877B309465B024;2021-07-29T17:49:27.874Z;/provenance.marker.v1.MsgWithdrawRequest;100000;1000;cfigureomni;pb1clphrwk0l3vz05wjqlnjg7a42trv95fwesszzt;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
939DB7B5333B36DE55272FB18F3D71F636EB65E1B4689F851C2B6F9215B9C607;2021-07-29T13:09:18.186Z;/provenance.marker.v1.MsgWithdrawRequest;300000;3000;cfigureomni;pb10t652tgsdzg05pl5pmemhldg899s0s9fqz8jvd;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
4463D01407273BF39C0397655AEC4A4738001E4D581093D7EC8CAA1FB59C5795;2021-07-29T16:19:58.142Z;/provenance.marker.v1.MsgWithdrawRequest;100000;1000;cfigureomni;pb13fz47e282s26a5z6z7mtgdx507vx5s4khz4swu;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
D449D37CA3E501F729A507A54C6D3F1F0C30B66F5621B0538CF3B190B0BE389C;2021-07-29T12:04:18.926Z;/provenance.marker.v1.MsgWithdrawRequest;25000;250;cfigureomni;pb1722y7f7sy7q68hl7pwcxa5jmll2xyzjrv2wg3c;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
580FAE289942EEEFE22B894868FC9B491435618F3F3CCD127E87219BBB2724CB;2021-07-29T12:14:11.881Z;/provenance.marker.v1.MsgWithdrawRequest;750000;7500;cfigureomni;pb182zc3mh837nvtvqlqhp3a0evqtldsqwppf5p6z;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
2651F769E702D81A667348E7F9A3032E12F267398C9657CD30A1EA9282548585;2021-07-29T01:30:21.410Z;/provenance.marker.v1.MsgWithdrawRequest;20000;200;cfigurepayomni;pb16x30aency9kkj7payp4c94w70udlpydwfg4m2c;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
6DFDE02E9F144CD235EEBDB70FC0D51B25E4BD0A0B8CE793C2EE0534BDB09246;2021-07-29T01:30:09.117Z;/provenance.marker.v1.MsgWithdrawRequest;3500;35;cfigurepayomni;pb16x30aency9kkj7payp4c94w70udlpydwfg4m2c;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
D9477F37DA7D3B5E5CA3E355A440DC0E3CF1C921CD65CAAF31B424842494E7E8;2021-07-28T20:54:13.958Z;/provenance.marker.v1.MsgWithdrawRequest;50000;500;cfigureomni;pb1lnudeqvysq577w5etpqga82qp84pxnq2w37sp7;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
BBD9DF7E0A63B48BE01D8B092A9C25C26949663F5A136CD1B484F9E35C51FDF5;2021-07-28T20:49:17.723Z;/provenance.marker.v1.MsgWithdrawRequest;1000000;10000;cfigureomni;pb1ahp9lcj9m5vkhpdzw57d8xcjuygy6xvp94q9uw;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
E60158964962D6B0EFED99E2B97A2AA0AB360BEED6646EC2BAB22761BAC501E1;2021-07-28T20:14:16.097Z;/provenance.marker.v1.MsgWithdrawRequest;95000;950;cfigureomni;pb15zvrqxa8z3nn7dsynyzvj5vxs58c0cs6chhyqg;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
705E600399A3C41C917BE4600FFFD1C972B093014FD1ADDB27E319DD3C78DB2D;2021-07-28T19:58:53.435Z;/provenance.marker.v1.MsgWithdrawRequest;300000;3000;cfigureomni;pb1ldk6rft2u6ygwwdhlhm953rc7c2jg8ua5dww85;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
87071BDB8A3FF6FD9CC4D09CB5C9E1F3832AEABB3163E9E008B5185AC5D3B797;2021-07-28T19:52:48.116Z;/provenance.marker.v1.MsgWithdrawRequest;42084;420,84;figure-technologies-inc.cs.stock;pb1r8vp0qg9g0tdukctnzwx65aur4jp503c8qnd3j;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
F71E61AE6C32A35804FCCBC047E71823A3E65BB25F56BF06F841229724E9D307;2021-07-28T19:51:23.755Z;/provenance.marker.v1.MsgWithdrawRequest;197916;1979,16;figure-technologies-inc.cs.stock;pb1r8vp0qg9g0tdukctnzwx65aur4jp503c8qnd3j;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
2D4424E655E71165E9D85409E67A32EA5B2602E3FAED5628F50C7B8EC0DC6D6C;2021-07-28T19:26:23.064Z;/provenance.marker.v1.MsgWithdrawRequest;82500;825;figure-technologies-inc.cs.stock;pb1yhqudkv0huzxu8rzp6q9h3sl7fzg776zzpj2uy;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
DAC57EBBEDBCA996395289A3B23B3528C3D37DE89973BC7AE4DA1A6DCEB15E6A;2021-07-28T19:28:07.372Z;/provenance.marker.v1.MsgWithdrawRequest;56663;566,63;figure-technologies-inc.pss.stock;pb1yhqudkv0huzxu8rzp6q9h3sl7fzg776zzpj2uy;pb1xv2cw07dt7h3qtpalfcwjwjrne0vhet0x9uwyp;undefined;;;;;;;
9CA6745FE3607F81994F0A404A645687EE60FEFBDD21A57499FF7EB131EBD284;2021-07-28T19:25:15.150Z;/provenance.marker.v1.MsgWithdrawRequest;201500;2015;figure-technologies-inc.cs.stock;pb1yhqudkv0huzxu8rzp6q9h3sl7fzg776zzpj2uy;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
A91DAF957BA35C0592B71DBA7DF5E55F1F47C2F028B4D1E6066E9F944DD6B65F;2021-07-28T19:09:35.317Z;/provenance.marker.v1.MsgWithdrawRequest;216217;2162,17;figure-technologies-inc.cs.stock;pb18xt6emmdlg4n9llv9fukhc8vr4scre7fa75x5a;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
